index,age,two_year_recid,priors_count,length_of_stay,isMale,isCaucasian,c_charge_degree_F
6529,-1.2389895984650603,1,-0.6843577587219684,-0.29174948692223507,1,0,1
9267,0.4659038439031725,0,-0.6843577587219684,-0.29174948692223507,0,1,0
3732,-0.7275215657545905,0,-0.4735549395957524,0.37215409100123165,1,0,0
3261,1.2331058929688774,0,-0.4735549395957524,-0.29174948692223507,0,1,1
10360,-0.4717875493993556,0,-0.6843577587219684,-0.03475455353250602,1,1,1
3699,0.6363931881399958,0,-0.4735549395957524,5.9403776477786945,1,1,1
2320,-1.0685002542282371,1,-0.6843577587219684,-0.31316573137137915,0,0,1
2098,1.1478612208504657,0,-0.6843577587219684,-0.31316573137137915,0,1,0
3395,-0.21605353304412062,1,-0.6843577587219684,0.15799164650979078,1,0,1
6392,1.3183505650872889,1,1.8452760707926226,-0.29174948692223507,1,0,1
3585,1.6593292535609356,1,-0.4735549395957524,-0.29174948692223507,1,1,0
9273,-0.9832555821098254,1,0.15885351778289533,-0.31316573137137915,1,1,1
2583,0.039680483311114303,0,0.15885351778289533,-0.03475455353250602,0,1,1
639,0.6363931881399958,0,-0.4735549395957524,-0.270333242473091,1,0,1
6892,-1.2389895984650603,1,-0.4735549395957524,-0.29174948692223507,1,0,1
9299,0.29541449966634925,1,-0.4735549395957524,-0.29174948692223507,1,0,1
5333,-0.8980109099914138,0,-0.6843577587219684,-0.29174948692223507,1,0,1
5603,-0.4717875493993556,1,-0.4735549395957524,-0.270333242473091,0,1,0
7010,1.6593292535609356,1,0.15885351778289533,-0.29174948692223507,1,0,1
7815,0.6363931881399958,1,0.15885351778289533,-0.31316573137137915,0,1,0
7037,-0.7275215657545905,1,0.5804591560353272,-0.22750075357480282,1,0,1
9224,0.3806591717847609,0,-0.6843577587219684,-0.29174948692223507,1,1,1
681,-0.8980109099914138,0,-0.6843577587219684,-0.31316573137137915,1,1,0
8434,-0.045564188807297346,1,-0.6843577587219684,0.39357033545037573,1,0,1
7772,-0.8980109099914138,1,-0.4735549395957524,-0.31316573137137915,1,0,1
1999,0.8068825323768191,0,-0.6843577587219684,-0.31316573137137915,1,0,0
4776,0.29541449966634925,1,-0.05194930134332058,-0.22750075357480282,1,0,1
5963,-1.0685002542282371,1,-0.4735549395957524,-0.31316573137137915,1,1,1
1132,1.574084581442524,0,-0.6843577587219684,-0.29174948692223507,0,1,1
6721,0.2101698275479376,0,-0.6843577587219684,-0.31316573137137915,0,0,0
10586,1.062616548732054,1,-0.05194930134332058,-0.16325202022737056,1,0,0
2852,-0.8127662378730022,0,-0.6843577587219684,-0.29174948692223507,1,0,1
7265,2.511775974745052,0,2.0560788899188385,-0.29174948692223507,1,0,0
6347,-1.1537449263466486,1,-0.2627521204695365,1.5286312912550126,1,0,1
2997,-0.21605353304412062,1,3.7425014429285657,1.0574739133738427,1,0,1
6593,2.0855526141529936,0,-0.6843577587219684,-0.29174948692223507,1,0,0
963,-0.8127662378730022,0,-0.4735549395957524,-0.29174948692223507,1,1,1
10272,-1.0685002542282371,0,-0.6843577587219684,-0.29174948692223507,1,0,0
8409,-0.9832555821098254,1,-0.05194930134332058,-0.2489169980239469,1,0,1
4911,-0.8980109099914138,0,-0.6843577587219684,-0.29174948692223507,1,0,1
7427,-0.6422768936361789,0,1.002064794287759,-0.31316573137137915,1,0,0
5482,-0.38654287728094394,1,0.36965633690911126,1.0146414244755544,1,0,1
6641,-1.2389895984650603,1,-0.2627521204695365,2.4495298025682084,1,0,1
8670,-0.30129820516253225,0,-0.2627521204695365,2.192534869178479,0,1,0
2854,-0.30129820516253225,1,3.320895804676134,-0.31316573137137915,1,0,1
5108,1.744573925679347,0,-0.6843577587219684,-0.29174948692223507,1,1,0
3992,-0.6422768936361789,1,1.002064794287759,-0.29174948692223507,1,0,1
6106,-0.6422768936361789,0,0.7912619751615431,-0.22750075357480282,1,0,1
1313,-0.8127662378730022,1,-0.6843577587219684,-0.12041953132908237,1,0,1
2261,1.3183505650872889,0,-0.4735549395957524,-0.29174948692223507,0,0,1
5405,0.5511485160215842,0,0.36965633690911126,-0.31316573137137915,1,0,0
841,-0.9832555821098254,0,-0.2627521204695365,-0.31316573137137915,1,1,1
302,0.039680483311114303,1,4.1641070811809975,-0.270333242473091,0,0,1
4864,-0.38654287728094394,0,0.15885351778289533,-0.29174948692223507,0,0,1
5064,-0.5570322215177672,1,-0.2627521204695365,-0.09900328687993828,1,1,1
4319,1.8298185977977588,0,-0.2627521204695365,-0.270333242473091,1,1,1
5592,0.3806591717847609,1,1.2128676134139749,-0.29174948692223507,1,1,1
7231,0.2101698275479376,0,-0.05194930134332058,-0.31316573137137915,1,0,0
5417,0.2101698275479376,0,-0.6843577587219684,-0.31316573137137915,1,1,0
2571,-0.8980109099914138,1,0.15885351778289533,0.24365662430636714,1,0,1
5154,0.12492515542952594,1,4.585712719433429,-0.31316573137137915,1,0,0
4783,-0.30129820516253225,1,-0.4735549395957524,-0.31316573137137915,1,1,1
4722,-0.7275215657545905,0,-0.6843577587219684,-0.31316573137137915,1,1,0
10928,2.0855526141529936,0,0.36965633690911126,2.920687180449378,1,0,0
9894,-0.045564188807297346,1,1.4236704325401908,-0.03475455353250602,0,1,1
753,1.6593292535609356,0,-0.6843577587219684,-0.29174948692223507,1,0,0
9731,-1.0685002542282371,0,-0.4735549395957524,-0.33458197582052324,0,0,0
4358,2.511775974745052,0,-0.6843577587219684,-0.31316573137137915,0,0,1
4245,0.2101698275479376,0,-0.6843577587219684,-0.270333242473091,1,0,0
9242,0.29541449966634925,0,-0.6843577587219684,-0.31316573137137915,1,1,1
154,0.3806591717847609,1,-0.6843577587219684,-0.29174948692223507,0,1,1
3624,-1.0685002542282371,1,-0.4735549395957524,-0.31316573137137915,1,0,1
9518,0.4659038439031725,0,-0.6843577587219684,-0.31316573137137915,0,1,0
10713,-0.8980109099914138,0,-0.4735549395957524,-0.31316573137137915,0,0,0
765,2.6822653189818753,1,6.2721352724431565,-0.03475455353250602,1,0,1
2482,-0.38654287728094394,0,-0.6843577587219684,-0.31316573137137915,1,0,0
9956,1.3183505650872889,1,0.15885351778289533,-0.31316573137137915,1,0,1
1643,-0.7275215657545905,0,-0.6843577587219684,-0.31316573137137915,1,1,1
8367,-0.38654287728094394,1,2.4776845281712703,1.6785450023990212,1,0,1
6698,-0.6422768936361789,1,1.8452760707926226,-0.29174948692223507,1,0,1
6152,-0.7275215657545905,0,-0.6843577587219684,-0.270333242473091,1,0,0
3481,-0.6422768936361789,1,-0.2627521204695365,-0.29174948692223507,0,0,0
6558,2.6822653189818753,1,-0.4735549395957524,-0.22750075357480282,1,1,1
7889,0.12492515542952594,1,-0.6843577587219684,-0.31316573137137915,1,1,1
4609,1.3183505650872889,0,-0.6843577587219684,-0.31316573137137915,1,1,0
3316,-0.6422768936361789,1,0.15885351778289533,0.8433114688824017,0,1,0
3598,-0.045564188807297346,0,-0.4735549395957524,-0.31316573137137915,1,0,1
3322,-1.0685002542282371,1,-0.6843577587219684,-0.29174948692223507,1,0,1
6071,0.8921272044952308,0,1.6344732516664067,-0.31316573137137915,1,0,1
1886,2.1707972862714056,0,1.8452760707926226,-0.29174948692223507,1,0,1
4526,-0.5570322215177672,1,0.36965633690911126,0.1151591576115026,1,1,1
4769,0.4659038439031725,0,-0.4735549395957524,0.5649002910435285,1,1,1
6595,0.4659038439031725,0,-0.6843577587219684,-0.29174948692223507,1,0,1
3963,1.2331058929688774,0,-0.4735549395957524,-0.29174948692223507,1,1,1
5774,1.9150632699161705,0,-0.4735549395957524,-0.31316573137137915,1,1,1
2321,-0.13080886092570898,1,0.7912619751615431,-0.29174948692223507,1,0,0
1176,-0.8127662378730022,0,-0.6843577587219684,-0.31316573137137915,1,1,0
8743,-0.38654287728094394,1,1.002064794287759,-0.31316573137137915,1,0,0
8755,0.12492515542952594,1,-0.6843577587219684,-0.29174948692223507,1,0,0
3041,0.29541449966634925,1,-0.6843577587219684,-0.270333242473091,1,1,0
4180,0.29541449966634925,1,3.53169862380235,-0.29174948692223507,0,0,1
5672,0.2101698275479376,0,-0.6843577587219684,-0.31316573137137915,1,0,0
1460,-1.1537449263466486,1,-0.6843577587219684,-0.31316573137137915,0,0,0
10343,0.3806591717847609,0,-0.6843577587219684,-0.29174948692223507,0,0,1
5763,-0.38654287728094394,0,-0.6843577587219684,-0.31316573137137915,1,0,1
4772,-0.8980109099914138,0,-0.6843577587219684,-0.31316573137137915,1,0,1
10795,-0.5570322215177672,1,-0.2627521204695365,-0.270333242473091,1,0,0
10721,1.3183505650872889,0,0.15885351778289533,0.24365662430636714,1,1,0
6813,0.8921272044952308,0,-0.6843577587219684,-0.33458197582052324,1,0,0
9939,1.3183505650872889,0,-0.6843577587219684,-0.29174948692223507,1,1,0
3283,3.023244007455522,0,-0.6843577587219684,-0.31316573137137915,1,1,0
2857,-0.8127662378730022,0,-0.2627521204695365,5.554885247694101,1,0,1
2723,-0.8127662378730022,1,0.15885351778289533,0.6077327799418166,1,0,1
10412,1.2331058929688774,0,-0.6843577587219684,-0.31316573137137915,1,1,1
2062,2.0855526141529936,0,-0.4735549395957524,-0.31316573137137915,1,0,1
3838,1.574084581442524,0,-0.4735549395957524,-0.31316573137137915,1,0,0
9413,-0.045564188807297346,1,2.688487347297486,-0.29174948692223507,1,0,1
6601,1.4888399093241123,0,-0.4735549395957524,-0.31316573137137915,1,0,1
10665,2.1707972862714056,1,2.0560788899188385,-0.270333242473091,1,0,1
6064,-0.30129820516253225,0,-0.6843577587219684,-0.31316573137137915,0,1,0
8219,-0.4717875493993556,1,-0.05194930134332058,-0.29174948692223507,1,0,0
2993,-1.2389895984650603,1,-0.2627521204695365,0.1365754020606467,1,0,1
4900,0.4659038439031725,0,-0.6843577587219684,-0.22750075357480282,0,0,1
3952,0.2101698275479376,0,-0.6843577587219684,-0.31316573137137915,1,1,0
4236,0.039680483311114303,1,0.7912619751615431,-0.29174948692223507,1,0,1
6259,0.8921272044952308,0,-0.4735549395957524,-0.29174948692223507,1,1,0
7994,0.2101698275479376,1,1.002064794287759,-0.31316573137137915,1,0,1
4485,-0.8980109099914138,1,-0.05194930134332058,-0.31316573137137915,1,0,1
9018,-0.30129820516253225,0,0.36965633690911126,-0.31316573137137915,1,0,0
9963,-1.1537449263466486,0,-0.2627521204695365,-0.29174948692223507,0,0,1
3278,-0.8127662378730022,1,0.15885351778289533,-0.31316573137137915,1,0,1
6502,-0.6422768936361789,1,1.002064794287759,-0.31316573137137915,1,0,0
6801,0.8068825323768191,0,-0.4735549395957524,-0.29174948692223507,1,1,1
2299,-0.6422768936361789,1,0.15885351778289533,-0.31316573137137915,1,1,1
9567,-0.5570322215177672,0,-0.6843577587219684,3.777336958415142,0,0,1
9888,0.3806591717847609,0,1.002064794287759,0.5434840465943844,1,0,1
55,-0.4717875493993556,0,-0.6843577587219684,-0.33458197582052324,1,1,0
264,-0.30129820516253225,1,1.002064794287759,2.192534869178479,1,0,1
5713,-0.8127662378730022,1,-0.2627521204695365,-0.31316573137137915,1,0,0
612,-0.6422768936361789,1,1.2128676134139749,0.8004789799841135,1,0,1
9831,-0.4717875493993556,1,-0.6843577587219684,-0.2489169980239469,1,0,0
2464,1.9150632699161705,0,1.8452760707926226,0.7576464910858254,1,0,1
5850,-0.8127662378730022,1,-0.2627521204695365,-0.31316573137137915,0,1,0
5958,-1.1537449263466486,1,-0.4735549395957524,0.00807793536578216,1,0,1
7848,-1.1537449263466486,0,-0.6843577587219684,-0.31316573137137915,0,1,1
1303,-0.8980109099914138,1,-0.4735549395957524,-0.29174948692223507,1,0,1
1458,-1.0685002542282371,0,-0.6843577587219684,-0.29174948692223507,1,1,0
9629,-0.8980109099914138,0,0.7912619751615431,-0.29174948692223507,0,0,1
6747,-0.9832555821098254,1,0.36965633690911126,-0.22750075357480282,1,0,1
2578,2.4265313026266404,1,4.1641070811809975,-0.270333242473091,1,0,1
6773,-0.5570322215177672,0,-0.6843577587219684,-0.31316573137137915,0,1,0
7223,0.9773718766136423,0,-0.05194930134332058,-0.29174948692223507,1,0,1
4990,-0.9832555821098254,1,0.15885351778289533,-0.31316573137137915,1,1,0
1982,0.9773718766136423,0,-0.6843577587219684,-0.31316573137137915,1,0,0
308,-0.6422768936361789,0,-0.6843577587219684,-0.270333242473091,1,0,0
10131,-1.1537449263466486,0,-0.4735549395957524,-0.29174948692223507,1,0,1
2864,0.039680483311114303,1,0.7912619751615431,-0.31316573137137915,1,0,1
5330,-0.4717875493993556,1,-0.6843577587219684,-0.29174948692223507,1,0,0
87,0.039680483311114303,0,0.36965633690911126,-0.31316573137137915,1,0,1
6274,-0.5570322215177672,1,2.688487347297486,0.3079053576537994,1,0,1
6549,1.4888399093241123,1,-0.6843577587219684,-0.29174948692223507,1,0,0
5023,-1.1537449263466486,1,-0.4735549395957524,-0.31316573137137915,1,1,0
4834,-0.6422768936361789,0,-0.05194930134332058,-0.31316573137137915,0,0,1
3797,0.8068825323768191,0,0.7912619751615431,0.20082413540807895,1,0,1
7768,0.8921272044952308,0,-0.4735549395957524,-0.33458197582052324,1,1,0
3396,1.062616548732054,0,-0.6843577587219684,-0.2489169980239469,1,0,0
3255,1.4035952372057006,0,0.15885351778289533,-0.16325202022737056,1,0,0
3988,-0.21605353304412062,1,-0.6843577587219684,-0.29174948692223507,0,0,0
4435,1.1478612208504657,0,-0.6843577587219684,-0.29174948692223507,0,0,1
1002,-1.0685002542282371,0,-0.05194930134332058,-0.31316573137137915,1,0,1
119,-0.21605353304412062,0,-0.6843577587219684,-0.29174948692223507,1,0,1
2009,-0.21605353304412062,1,0.15885351778289533,-0.29174948692223507,1,0,0
7851,0.29541449966634925,0,-0.6843577587219684,-0.29174948692223507,1,0,1
3617,0.6363931881399958,0,0.15885351778289533,-0.31316573137137915,1,0,0
5326,-0.045564188807297346,1,-0.05194930134332058,-0.29174948692223507,1,1,0
2624,1.4035952372057006,1,-0.6843577587219684,-0.29174948692223507,1,0,1
955,2.256041958389817,1,2.4776845281712703,-0.29174948692223507,1,0,1
6073,0.6363931881399958,0,-0.6843577587219684,-0.31316573137137915,1,1,1
8281,0.3806591717847609,0,-0.05194930134332058,-0.29174948692223507,0,1,1
9612,0.8068825323768191,1,-0.4735549395957524,-0.31316573137137915,1,1,0
105,0.3806591717847609,0,-0.4735549395957524,-0.22750075357480282,1,0,0
10935,-0.30129820516253225,1,0.7912619751615431,-0.29174948692223507,1,0,0
4198,0.2101698275479376,1,3.9533042620547816,1.4215500690092921,1,0,1
10469,-0.4717875493993556,0,-0.6843577587219684,-0.29174948692223507,1,0,0
1328,-0.7275215657545905,0,-0.4735549395957524,-0.29174948692223507,0,0,0
10729,-0.13080886092570898,1,-0.6843577587219684,-0.31316573137137915,1,0,1
8633,-1.1537449263466486,1,-0.2627521204695365,1.3358850912127158,1,1,1
2760,0.12492515542952594,0,-0.2627521204695365,-0.31316573137137915,1,0,1
1103,-1.0685002542282371,0,-0.6843577587219684,-0.31316573137137915,1,0,1
3248,3.023244007455522,1,1.6344732516664067,-0.05617079798165011,1,1,1
54,-0.045564188807297346,1,3.7425014429285657,0.39357033545037573,1,0,1
6322,-0.4717875493993556,1,-0.05194930134332058,-0.31316573137137915,1,1,1
3176,0.5511485160215842,0,0.15885351778289533,-0.31316573137137915,1,0,1
9366,1.2331058929688774,0,-0.6843577587219684,-0.29174948692223507,0,0,0
8679,-0.6422768936361789,0,-0.2627521204695365,-0.2489169980239469,1,0,1
9713,0.6363931881399958,0,-0.6843577587219684,-0.18466826467651465,1,1,0
10803,-0.045564188807297346,0,0.36965633690911126,-0.29174948692223507,1,1,1
2381,1.1478612208504657,1,-0.4735549395957524,2.385281069220776,1,0,1
5929,-0.7275215657545905,1,-0.2627521204695365,-0.33458197582052324,1,1,1
6957,-0.6422768936361789,1,-0.05194930134332058,-0.12041953132908237,1,0,1
8636,-0.38654287728094394,1,0.5804591560353272,-0.31316573137137915,1,0,1
7020,-0.38654287728094394,1,-0.6843577587219684,-0.29174948692223507,1,1,1
1088,2.3412866305082285,0,-0.6843577587219684,-0.270333242473091,1,1,1
6929,0.3806591717847609,0,-0.6843577587219684,-0.20608450912565873,1,1,1
8674,-0.21605353304412062,0,-0.6843577587219684,-0.31316573137137915,1,0,0
1795,-1.0685002542282371,0,-0.6843577587219684,-0.31316573137137915,0,0,1
3463,0.3806591717847609,0,-0.4735549395957524,-0.31316573137137915,1,1,1
2115,0.8068825323768191,0,-0.6843577587219684,-0.31316573137137915,1,1,0
7786,-0.5570322215177672,0,-0.2627521204695365,0.35073784655208756,1,0,1
6286,-0.8980109099914138,1,0.7912619751615431,3.9486669140082946,1,0,1
3667,-0.7275215657545905,0,-0.4735549395957524,-0.31316573137137915,1,0,0
3835,2.3412866305082285,0,-0.6843577587219684,-0.2489169980239469,0,1,0
9450,-0.8980109099914138,0,-0.6843577587219684,-0.270333242473091,0,0,1
7792,-0.8127662378730022,0,0.15885351778289533,-0.29174948692223507,0,0,1
9738,-0.38654287728094394,0,-0.05194930134332058,4.098580625152303,1,0,0
3649,-0.7275215657545905,1,0.15885351778289533,-0.31316573137137915,1,0,1
8216,-0.6422768936361789,0,-0.05194930134332058,0.4792353132469521,1,0,0
5069,-0.8980109099914138,1,-0.2627521204695365,10.52345395989553,1,0,0
10193,-1.1537449263466486,0,-0.4735549395957524,0.00807793536578216,1,0,0
10252,-0.8980109099914138,0,-0.6843577587219684,-0.31316573137137915,1,0,0
857,-0.5570322215177672,1,2.688487347297486,-0.29174948692223507,1,0,1
10281,2.4265313026266404,0,-0.6843577587219684,-0.31316573137137915,0,1,0
8349,-0.30129820516253225,0,-0.2627521204695365,-0.29174948692223507,1,0,1
6293,0.8068825323768191,0,-0.6843577587219684,-0.29174948692223507,0,0,0
8866,-0.045564188807297346,0,-0.4735549395957524,-0.2489169980239469,0,0,0
2075,-0.8980109099914138,0,-0.6843577587219684,0.17940789095893486,0,1,0
4933,0.2101698275479376,0,2.2668817090450544,-0.29174948692223507,1,0,1
4890,-0.8980109099914138,1,-0.4735549395957524,-0.31316573137137915,1,0,0
3310,-0.30129820516253225,0,-0.4735549395957524,-0.29174948692223507,1,0,0
1169,-0.4717875493993556,0,-0.4735549395957524,-0.2489169980239469,1,0,0
1575,-0.5570322215177672,1,-0.05194930134332058,-0.33458197582052324,1,0,0
9550,1.4888399093241123,1,2.688487347297486,-0.31316573137137915,1,0,1
9953,-0.9832555821098254,1,-0.4735549395957524,0.15799164650979078,1,0,1
3393,-0.30129820516253225,1,1.4236704325401908,-0.14183577577822645,1,0,1
909,-1.2389895984650603,0,-0.4735549395957524,-0.31316573137137915,1,0,1
946,1.744573925679347,1,1.2128676134139749,-0.2489169980239469,1,0,0
2619,-0.6422768936361789,0,-0.05194930134332058,-0.05617079798165011,1,0,1
9536,0.2101698275479376,1,4.1641070811809975,-0.33458197582052324,0,0,0
6571,1.4035952372057006,1,1.8452760707926226,-0.31316573137137915,1,0,1
9030,-1.2389895984650603,0,-0.6843577587219684,-0.31316573137137915,1,0,1
9402,-0.13080886092570898,1,3.110092985549918,-0.29174948692223507,1,0,1
6361,-0.8980109099914138,0,-0.4735549395957524,0.39357033545037573,1,0,1
10542,-0.7275215657545905,1,0.15885351778289533,-0.270333242473091,1,1,1
558,-1.1537449263466486,1,-0.6843577587219684,-0.05617079798165011,1,0,1
6110,-0.9832555821098254,0,-0.6843577587219684,-0.31316573137137915,0,1,1
7255,-0.6422768936361789,1,0.15885351778289533,-0.33458197582052324,1,0,0
6729,0.29541449966634925,0,-0.6843577587219684,0.22224037985722306,0,0,1
1422,-0.6422768936361789,1,-0.6843577587219684,-0.31316573137137915,0,0,0
4306,-1.0685002542282371,1,-0.05194930134332058,6.518616247905586,1,0,1
1749,2.3412866305082285,0,-0.6843577587219684,-0.31316573137137915,0,1,0
2383,-0.4717875493993556,0,-0.6843577587219684,-0.29174948692223507,1,0,1
5665,1.4035952372057006,0,0.15885351778289533,-0.14183577577822645,0,1,1
7834,-0.13080886092570898,0,-0.4735549395957524,-0.31316573137137915,1,0,1
7780,0.039680483311114303,1,-0.05194930134332058,-0.31316573137137915,1,0,0
3086,-0.30129820516253225,1,2.688487347297486,10.009464093116073,1,0,1
10581,-1.1537449263466486,1,-0.4735549395957524,-0.29174948692223507,1,0,0
2855,-0.8127662378730022,1,-0.4735549395957524,-0.31316573137137915,0,0,0
6613,-0.7275215657545905,0,-0.2627521204695365,-0.14183577577822645,1,0,1
9791,1.744573925679347,0,5.007318357685861,-0.29174948692223507,1,1,0
7894,-1.2389895984650603,0,-0.6843577587219684,0.3293216021029435,1,0,1
2293,0.4659038439031725,0,-0.6843577587219684,-0.31316573137137915,1,1,1
8394,-1.1537449263466486,1,-0.6843577587219684,-0.31316573137137915,1,0,1
6484,1.4888399093241123,0,-0.6843577587219684,-0.31316573137137915,0,1,1
6330,-0.7275215657545905,0,-0.2627521204695365,-0.31316573137137915,0,1,0
6238,0.8068825323768191,0,-0.2627521204695365,-0.29174948692223507,1,0,1
6646,-0.5570322215177672,1,-0.6843577587219684,-0.31316573137137915,1,0,0
1385,-0.5570322215177672,1,0.15885351778289533,-0.31316573137137915,1,0,0
7536,0.3806591717847609,0,-0.4735549395957524,-0.29174948692223507,1,1,1
2420,-0.5570322215177672,1,-0.6843577587219684,-0.270333242473091,1,1,0
10652,-0.13080886092570898,1,-0.05194930134332058,2.128286135831047,1,0,0
9287,-0.8980109099914138,1,1.002064794287759,0.7362302466366812,1,0,1
1656,0.4659038439031725,0,-0.6843577587219684,-0.29174948692223507,1,0,0
8212,-0.13080886092570898,0,-0.6843577587219684,-0.31316573137137915,1,1,1
6066,1.9150632699161705,0,1.8452760707926226,-0.2489169980239469,1,1,0
10559,-0.6422768936361789,0,0.15885351778289533,-0.29174948692223507,1,0,0
6203,-0.7275215657545905,0,-0.4735549395957524,-0.16325202022737056,1,0,0
4568,-0.8980109099914138,1,-0.6843577587219684,-0.29174948692223507,1,1,1
2754,-0.30129820516253225,0,-0.6843577587219684,-0.22750075357480282,0,1,0
10292,-1.1537449263466486,0,-0.6843577587219684,-0.29174948692223507,1,0,1
5502,-0.8980109099914138,1,-0.4735549395957524,-0.31316573137137915,1,0,1
1481,-0.4717875493993556,0,-0.6843577587219684,-0.270333242473091,1,0,1
4861,-0.045564188807297346,1,0.5804591560353272,-0.03475455353250602,1,0,1
2432,-0.4717875493993556,0,-0.6843577587219684,-0.31316573137137915,1,0,1
7197,0.2101698275479376,0,-0.6843577587219684,-0.31316573137137915,1,1,1
4780,-0.9832555821098254,0,-0.2627521204695365,-0.16325202022737056,1,1,1
7846,-0.8127662378730022,1,-0.05194930134332058,-0.31316573137137915,1,0,1
9920,1.3183505650872889,1,-0.6843577587219684,-0.31316573137137915,0,1,0
7219,-0.21605353304412062,0,-0.05194930134332058,-0.31316573137137915,1,0,1
1343,-0.8980109099914138,1,-0.05194930134332058,1.7642099801955975,1,0,1
8118,-0.045564188807297346,0,0.15885351778289533,-0.31316573137137915,1,0,0
10544,2.7675099911002867,0,-0.6843577587219684,-0.31316573137137915,1,1,0
5473,-1.0685002542282371,0,-0.6843577587219684,-0.29174948692223507,1,0,1
10794,-0.4717875493993556,1,2.4776845281712703,-0.29174948692223507,1,0,1
5218,0.9773718766136423,0,-0.2627521204695365,-0.31316573137137915,1,1,1
2276,0.2101698275479376,0,0.5804591560353272,-0.29174948692223507,1,0,0
852,-1.0685002542282371,1,-0.05194930134332058,-0.16325202022737056,1,0,1
5677,2.4265313026266404,1,1.4236704325401908,-0.270333242473091,1,1,1
3533,-0.7275215657545905,1,1.002064794287759,0.5649002910435285,1,1,1
10051,-0.8127662378730022,1,0.36965633690911126,0.43640282434866395,1,1,1
2841,-0.8980109099914138,0,-0.05194930134332058,-0.31316573137137915,1,1,0
1177,1.062616548732054,0,-0.6843577587219684,-0.33458197582052324,1,1,0
6819,0.12492515542952594,1,-0.2627521204695365,-0.29174948692223507,1,0,0
6616,-0.5570322215177672,1,-0.4735549395957524,-0.31316573137137915,1,1,0
8268,0.12492515542952594,0,0.36965633690911126,-0.2489169980239469,1,1,1
7048,-0.5570322215177672,1,-0.6843577587219684,-0.31316573137137915,1,0,0
9147,-0.8127662378730022,1,-0.6843577587219684,-0.29174948692223507,1,0,1
9741,-1.1537449263466486,1,-0.4735549395957524,-0.29174948692223507,1,0,1
5404,0.12492515542952594,0,-0.2627521204695365,-0.31316573137137915,0,0,0
7524,-0.21605353304412062,0,-0.6843577587219684,-0.31316573137137915,0,0,1
9955,0.3806591717847609,0,-0.6843577587219684,0.07232666871321443,1,0,1
6642,0.039680483311114303,0,-0.2627521204695365,-0.29174948692223507,1,1,1
7936,0.2101698275479376,1,0.15885351778289533,-0.31316573137137915,1,1,0
8799,-1.1537449263466486,1,-0.2627521204695365,-0.16325202022737056,1,0,1
10940,-0.38654287728094394,0,-0.2627521204695365,-0.18466826467651465,1,1,0
5772,0.29541449966634925,1,0.36965633690911126,-0.31316573137137915,1,1,1
5647,0.6363931881399958,1,-0.6843577587219684,-0.31316573137137915,0,0,0
1255,-0.8127662378730022,1,-0.05194930134332058,-0.31316573137137915,1,0,1
7119,-0.9832555821098254,0,-0.05194930134332058,-0.18466826467651465,1,0,0
4348,-0.8980109099914138,1,-0.6843577587219684,-0.29174948692223507,1,0,1
1872,0.039680483311114303,0,-0.6843577587219684,-0.31316573137137915,1,0,0
7807,-0.045564188807297346,1,2.0560788899188385,0.07232666871321443,1,1,1
9270,0.8068825323768191,0,-0.05194930134332058,-0.270333242473091,1,0,0
6820,-0.8127662378730022,0,-0.4735549395957524,-0.31316573137137915,1,0,1
2504,-1.0685002542282371,1,-0.6843577587219684,-0.29174948692223507,1,1,0
10136,-0.045564188807297346,1,-0.2627521204695365,-0.31316573137137915,1,0,1
10558,0.12492515542952594,1,1.6344732516664067,0.45781906879780804,1,0,1
3950,0.29541449966634925,1,-0.05194930134332058,-0.29174948692223507,1,1,1
3329,0.7216378602584075,1,-0.6843577587219684,-0.29174948692223507,1,1,0
9644,-1.0685002542282371,0,-0.6843577587219684,-0.31316573137137915,1,0,0
3260,1.744573925679347,1,3.7425014429285657,1.5072150468058685,1,0,1
4784,0.4659038439031725,0,2.4776845281712703,0.8433114688824017,1,0,1
6247,0.6363931881399958,1,2.899290166423702,0.7790627355349694,1,0,0
1093,-1.1537449263466486,0,-0.6843577587219684,-0.29174948692223507,1,1,0
4767,0.3806591717847609,0,-0.05194930134332058,-0.31316573137137915,1,1,1
7587,-0.30129820516253225,1,0.5804591560353272,-0.31316573137137915,1,0,0
2543,0.2101698275479376,0,4.374909900307213,0.09374291316235851,1,0,1
10871,0.7216378602584075,0,-0.6843577587219684,-0.31316573137137915,0,1,0
3726,0.5511485160215842,0,-0.6843577587219684,-0.31316573137137915,0,0,1
7541,2.4265313026266404,0,0.36965633690911126,-0.22750075357480282,1,1,0
8018,0.4659038439031725,1,1.4236704325401908,-0.22750075357480282,1,1,1
10183,0.12492515542952594,0,-0.4735549395957524,-0.29174948692223507,1,0,0
8735,0.29541449966634925,0,-0.6843577587219684,-0.33458197582052324,1,0,0
5711,1.4888399093241123,1,-0.2627521204695365,-0.22750075357480282,1,1,1
8287,-1.1537449263466486,1,-0.05194930134332058,-0.29174948692223507,0,1,0
6705,-0.38654287728094394,0,-0.6843577587219684,-0.31316573137137915,0,1,0
2087,-1.0685002542282371,1,-0.4735549395957524,-0.22750075357480282,1,0,0
6626,-0.7275215657545905,0,-0.6843577587219684,-0.270333242473091,1,0,1
6968,-0.30129820516253225,1,1.4236704325401908,3.563174513923701,1,0,1
5817,-0.8127662378730022,1,-0.6843577587219684,-0.270333242473091,1,1,0
9337,0.8068825323768191,0,-0.4735549395957524,-0.29174948692223507,1,1,1
